  0.1171717171717172E+02  0.2193592113065487E-02  0.9445905472456826E-08
  0.1252525252525253E+02  0.4441994413028473E-03  0.5390892700448391E-11
  0.1333333333333334E+02  0.7137002254317981E-04  0.8334775069425622E-15
  0.1414141414141414E+02  0.8920850007536709E-05  0.3490946425508463E-19
  0.1494949494949495E+02  0.8417520039481440E-06  0.3961034156248886E-24
  0.1575757575757576E+02  0.5726634786511058E-07  0.1217559222081720E-29
  0.1656565656565657E+02  0.2612259647018304E-08  0.1013882682550561E-35
  0.1737373737373737E+02  0.7073487721270632E-10  0.2287185660718672E-42
  0.1818181818181818E+02  0.9166080659825436E-12  0.1397755589328570E-49
  0.1898989898989899E+02  0.4282611264984916E-14  0.2314073554531404E-57
  0.1979797979797980E+02  0.5996450217565524E-17  0.1037860980404119E-65
  0.2060606060606060E+02  0.2343405008364537E-20  0.1261006465512890E-74
  0.2141414141414141E+02  0.2501575521688814E-24  0.4150606346700771E-84
  0.2222222222222222E+02  0.7250653467428493E-29  0.3701023834429656E-94
  0.2303030303030303E+02  0.5696696488442795E-34  0.8940222381545487-105
  0.2383838383838383E+02  0.1212710939493455E-39  0.5850471459600893-116
  0.2464646464646465E+02  0.6994024809976142E-46  0.1037168962807488-127
  0.2545454545454545E+02  0.1092744032577592E-52  0.4981088553853923-140
  0.2626262626262626E+02  0.4625165285467012E-60  0.6480598515036272-153
  0.2707070707070707E+02  0.5303377767277285E-68  0.2284136610645960-166
  0.2787878787878788E+02  0.1647381099147138E-76  0.2180947123410563-180
  0.2868686868686869E+02  0.1386282453511850E-85  0.5641366320935014-195
  0.2949494949494949E+02  0.3160279435151551E-95  0.3953116107204840-210
  0.3030303030303030E+02  0.1951710279711398-105  0.7504313046892888-226
  0.3111111111111111E+02  0.3265286691512229-116  0.3859210063446790-242
  0.3191919191919192E+02  0.1479937554000283-127  0.5376529069284488-259
  0.3272727272727272E+02  0.1817111457841400-139  0.2029185178538325-276
  0.3353535353535354E+02  0.6044158527885982-152  0.2074710325642602-294
  0.3434343434343434E+02  0.5446358564630785-165  0.0000000000000000E+00
  0.3515151515151516E+02  0.1329513394319801-178  0.0000000000000000E+00
  0.3595959595959596E+02  0.8792154430529550-193  0.0000000000000000E+00
  0.3676767676767676E+02  0.1575121291126962-207  0.0000000000000000E+00
  0.3757575757575758E+02  0.7644494981060200-223  0.0000000000000000E+00
  0.3838383838383838E+02  0.1005077848423025-238  0.0000000000000000E+00
  0.3919191919191920E+02  0.3579865471784607-255  0.0000000000000000E+00
  0.4000000000000000E+02  0.0000000000000000E+00  0.0000000000000000E+00
